"event_id","event_nm","event_start_dtm","event_end_dtm"
EV-240413,event 20244-04-13,"2024-04-13 08:00:00","2024-04-13 11:55:00"
EV-240414,event 20244-04-14,"2024-04-14 08:00:00","2024-04-14 10:50:00"
EV-240415,event 20244-04-15,"2024-04-15 08:00:00","2024-04-15 12:35:00"
EV-240416,event 20244-04-16,"2024-04-16 08:30:00","2024-04-16 11:02:00"
EV-240417,event 20244-04-17,"2024-04-17 08:00:00","2024-04-17 10:40:00"
EV-240418,event 20244-04-18,"2024-04-18 08:00:00","2024-04-18 08:04:00"
EV-240419,event 20244-04-19,"2024-04-19 08:12:00","2024-04-19 08:48:00"
EV-240420,event 20244-04-20,"2024-04-20 08:21:00","2024-04-20 08:54:00"
EV-240421,event 20244-04-21,"2024-04-21 08:00:00","2024-04-21 11:25:00"
EV-240422,event 20244-04-22,"2024-04-22 08:00:00","2024-04-22 12:24:00"
EV-240423,event 20244-04-23,"2024-04-23 08:00:00","2024-04-23 13:20:00"
EV-240424,event 20244-04-24,"2024-04-24 08:24:00","2024-04-24 12:00:00"
EV-240425,event 20244-04-25,"2024-04-25 08:00:00","2024-04-25 13:35:00"
EV-240426,event 20244-04-26,"2024-04-26 08:16:00","2024-04-26 10:36:00"
EV-240427,event 20244-04-27,"2024-04-27 08:00:00","2024-04-27 11:30:00"
EV-240428,event 20244-04-28,"2024-04-28 08:16:00","2024-04-28 10:08:00"
EV-240429,event 20244-04-29,"2024-04-29 08:00:00","2024-04-29 12:50:00"
EV-240430,event 20244-04-30,"2024-04-30 08:04:00","2024-04-30 11:50:00"
EV-240501,event 20244-05-01,"2024-05-01 08:08:00","2024-05-01 10:00:00"
EV-240502,event 20244-05-02,"2024-05-02 08:02:00","2024-05-02 08:45:00"
EV-240503,event 20244-05-03,"2024-05-03 08:00:00","2024-05-03 11:55:00"
EV-240504,event 20244-05-04,"2024-05-04 08:00:00","2024-05-04 10:50:00"
EV-240505,event 20244-05-05,"2024-05-05 08:00:00","2024-05-05 12:35:00"
EV-240506,event 20244-05-06,"2024-05-06 08:30:00","2024-05-06 11:02:00"
EV-240507,event 20244-05-07,"2024-05-07 08:00:00","2024-05-07 10:40:00"
EV-240508,event 20244-05-08,"2024-05-08 08:00:00","2024-05-08 08:04:00"
EV-240509,event 20244-05-09,"2024-05-09 08:12:00","2024-05-09 08:48:00"
EV-240510,event 20244-05-10,"2024-05-10 08:21:00","2024-05-10 08:54:00"
EV-240511,event 20244-05-11,"2024-05-11 08:00:00","2024-05-11 11:25:00"
EV-240512,event 20244-05-12,"2024-05-12 08:00:00","2024-05-12 12:24:00"
EV-240513,event 20244-05-13,"2024-05-13 08:00:00","2024-05-13 13:20:00"
EV-240514,event 20244-05-14,"2024-05-14 08:24:00","2024-05-14 12:00:00"
EV-240515,event 20244-05-15,"2024-05-15 08:00:00","2024-05-15 13:35:00"
EV-240516,event 20244-05-16,"2024-05-16 08:16:00","2024-05-16 10:36:00"
EV-240517,event 20244-05-17,"2024-05-17 08:00:00","2024-05-17 11:30:00"
EV-240518,event 20244-05-18,"2024-05-18 08:16:00","2024-05-18 10:08:00"
EV-240519,event 20244-05-19,"2024-05-19 08:00:00","2024-05-19 12:50:00"
EV-240520,event 20244-05-20,"2024-05-20 08:04:00","2024-05-20 11:50:00"
EV-240521,event 20244-05-21,"2024-05-21 08:00:00","2024-05-21 13:40:00"
EV-240523,event 20244-05-23,"2024-05-23 08:00:00","2024-05-23 10:55:00"
EV-240524,event 20244-05-24,"2024-05-24 08:44:00","2024-05-24 09:08:00"
EV-240525,event 20244-05-25,"2024-05-25 08:00:00","2024-05-25 11:00:00"
EV-240526,event 20244-05-26,"2024-05-26 08:12:00","2024-05-26 09:36:00"
EV-240527,event 20244-05-27,"2024-05-27 08:00:00","2024-05-27 11:40:00"
EV-240528,event 20244-05-28,"2024-05-28 08:04:00","2024-05-28 10:24:00"
EV-240529,event 20244-05-29,"2024-05-29 08:09:00","2024-05-29 08:27:00"
EV-240530,event 20244-05-30,"2024-05-30 09:20:00","2024-05-30 10:00:00"
EV-240531,event 20244-05-31,"2024-05-31 08:08:00","2024-05-31 10:00:00"
EV-240601,event 20244-06-01,"2024-06-01 08:00:00","2024-06-01 11:25:00"
EV-240602,event 20244-06-02,"2024-06-02 08:00:00","2024-06-02 12:24:00"
EV-240603,event 20244-06-03,"2024-06-03 08:00:00","2024-06-03 13:20:00"
EV-240604,event 20244-06-04,"2024-06-04 08:24:00","2024-06-04 12:00:00"
EV-240605,event 20244-06-05,"2024-06-05 08:00:00","2024-06-05 13:35:00"
EV-240606,event 20244-06-06,"2024-06-06 08:16:00","2024-06-06 10:36:00"
EV-240607,event 20244-06-07,"2024-06-07 08:00:00","2024-06-07 11:30:00"
EV-240608,event 20244-06-08,"2024-06-08 08:16:00","2024-06-08 10:08:00"
EV-240609,event 20244-06-09,"2024-06-09 08:00:00","2024-06-09 12:50:00"
EV-240610,event 20244-06-10,"2024-06-10 08:04:00","2024-06-10 11:50:00"
EV-240611,event 20244-06-11,"2024-06-11 08:00:00","2024-06-11 13:40:00"
EV-240613,event 20244-06-13,"2024-06-13 08:00:00","2024-06-13 10:55:00"
EV-240614,event 20244-06-14,"2024-06-14 08:44:00","2024-06-14 09:08:00"
EV-240615,event 20244-06-15,"2024-06-15 08:00:00","2024-06-15 11:00:00"
EV-240616,event 20244-06-16,"2024-06-16 08:12:00","2024-06-16 09:36:00"
EV-240617,event 20244-06-17,"2024-06-17 08:00:00","2024-06-17 11:40:00"
EV-240618,event 20244-06-18,"2024-06-18 08:04:00","2024-06-18 10:24:00"
EV-240619,event 20244-06-19,"2024-06-19 08:09:00","2024-06-19 08:27:00"
EV-240620,event 20244-06-20,"2024-06-20 09:20:00","2024-06-20 10:00:00"
EV-240621,event 20244-06-21,"2024-06-21 08:08:00","2024-06-21 10:00:00"
EV-240622,event 20244-06-22,"2024-06-22 08:02:00","2024-06-22 08:45:00"
EV-240623,event 20244-06-23,"2024-06-23 08:00:00","2024-06-23 11:55:00"
EV-240624,event 20244-06-24,"2024-06-24 08:00:00","2024-06-24 10:50:00"
EV-240625,event 20244-06-25,"2024-06-25 08:00:00","2024-06-25 12:35:00"
EV-240626,event 20244-06-26,"2024-06-26 08:30:00","2024-06-26 11:02:00"
EV-240627,event 20244-06-27,"2024-06-27 08:00:00","2024-06-27 10:40:00"
EV-240628,event 20244-06-28,"2024-06-28 08:00:00","2024-06-28 08:04:00"
EV-240629,event 20244-06-29,"2024-06-29 08:12:00","2024-06-29 08:48:00"
EV-240630,event 20244-06-30,"2024-06-30 08:21:00","2024-06-30 08:54:00"
EV-240701,event 20244-07-01,"2024-07-01 08:00:00","2024-07-01 13:40:00"
EV-240703,event 20244-07-03,"2024-07-03 08:00:00","2024-07-03 10:55:00"
EV-240704,event 20244-07-04,"2024-07-04 08:44:00","2024-07-04 09:08:00"
EV-240705,event 20244-07-05,"2024-07-05 08:00:00","2024-07-05 11:00:00"
EV-240706,event 20244-07-06,"2024-07-06 08:12:00","2024-07-06 09:36:00"
EV-240707,event 20244-07-07,"2024-07-07 08:00:00","2024-07-07 11:40:00"
EV-240708,event 20244-07-08,"2024-07-08 08:04:00","2024-07-08 10:24:00"
EV-240709,event 20244-07-09,"2024-07-09 08:09:00","2024-07-09 08:27:00"
EV-240710,event 20244-07-10,"2024-07-10 09:20:00","2024-07-10 10:00:00"
EV-240711,event 20244-07-11,"2024-07-11 08:08:00","2024-07-11 10:00:00"
EV-240712,event 20244-07-12,"2024-07-12 08:02:00","2024-07-12 08:45:00"
EV-240713,event 20244-07-13,"2024-07-13 08:00:00","2024-07-13 11:55:00"
EV-240714,event 20244-07-14,"2024-07-14 08:00:00","2024-07-14 10:50:00"
EV-240715,event 20244-07-15,"2024-07-15 08:00:00","2024-07-15 12:35:00"
EV-240716,event 20244-07-16,"2024-07-16 08:30:00","2024-07-16 11:02:00"
EV-240717,event 20244-07-17,"2024-07-17 08:00:00","2024-07-17 10:40:00"
EV-240718,event 20244-07-18,"2024-07-18 08:00:00","2024-07-18 08:04:00"
EV-240719,event 20244-07-19,"2024-07-19 08:12:00","2024-07-19 08:48:00"
EV-240720,event 20244-07-20,"2024-07-20 08:21:00","2024-07-20 08:54:00"
EV-240721,event 20244-07-21,"2024-07-21 08:00:00","2024-07-21 11:25:00"
EV-240722,event 20244-07-22,"2024-07-22 08:00:00","2024-07-22 12:24:00"
EV-240723,event 20244-07-23,"2024-07-23 08:00:00","2024-07-23 13:20:00"
EV-240724,event 20244-07-24,"2024-07-24 08:24:00","2024-07-24 12:00:00"
EV-240725,event 20244-07-25,"2024-07-25 08:00:00","2024-07-25 13:35:00"
EV-240726,event 20244-07-26,"2024-07-26 08:16:00","2024-07-26 10:36:00"
EV-240727,event 20244-07-27,"2024-07-27 08:00:00","2024-07-27 11:30:00"
EV-240728,event 20244-07-28,"2024-07-28 08:16:00","2024-07-28 10:08:00"
EV-240729,event 20244-07-29,"2024-07-29 08:00:00","2024-07-29 12:50:00"
EV-240730,event 20244-07-30,"2024-07-30 08:04:00","2024-07-30 11:50:00"
EV-240731,event 20244-07-31,"2024-07-31 08:00:00","2024-07-31 13:40:00"
EV-240801,event 20244-08-01,"2024-08-01 08:08:00","2024-08-01 10:00:00"
EV-240802,event 20244-08-02,"2024-08-02 08:02:00","2024-08-02 08:45:00"
EV-240803,event 20244-08-03,"2024-08-03 08:00:00","2024-08-03 11:55:00"
EV-240804,event 20244-08-04,"2024-08-04 08:00:00","2024-08-04 10:50:00"
EV-240805,event 20244-08-05,"2024-08-05 08:00:00","2024-08-05 12:35:00"
EV-240806,event 20244-08-06,"2024-08-06 08:30:00","2024-08-06 11:02:00"
EV-240807,event 20244-08-07,"2024-08-07 08:00:00","2024-08-07 10:40:00"
EV-240808,event 20244-08-08,"2024-08-08 08:00:00","2024-08-08 08:04:00"
EV-240809,event 20244-08-09,"2024-08-09 08:12:00","2024-08-09 08:48:00"
EV-240810,event 20244-08-10,"2024-08-10 08:21:00","2024-08-10 08:54:00"
EV-240811,event 20244-08-11,"2024-08-11 08:00:00","2024-08-11 11:25:00"
EV-240812,event 20244-08-12,"2024-08-12 08:00:00","2024-08-12 12:24:00"
EV-240813,event 20244-08-13,"2024-08-13 08:00:00","2024-08-13 13:20:00"
EV-240814,event 20244-08-14,"2024-08-14 08:24:00","2024-08-14 12:00:00"
EV-240815,event 20244-08-15,"2024-08-15 08:00:00","2024-08-15 13:35:00"
EV-240816,event 20244-08-16,"2024-08-16 08:16:00","2024-08-16 10:36:00"
EV-240817,event 20244-08-17,"2024-08-17 08:00:00","2024-08-17 11:30:00"
EV-240818,event 20244-08-18,"2024-08-18 08:16:00","2024-08-18 10:08:00"
EV-240819,event 20244-08-19,"2024-08-19 08:00:00","2024-08-19 12:50:00"
EV-240820,event 20244-08-20,"2024-08-20 08:04:00","2024-08-20 11:50:00"
EV-240821,event 20244-08-21,"2024-08-21 08:00:00","2024-08-21 13:40:00"
EV-240823,event 20244-08-23,"2024-08-23 08:00:00","2024-08-23 10:55:00"
EV-240824,event 20244-08-24,"2024-08-24 08:44:00","2024-08-24 09:08:00"
EV-240825,event 20244-08-25,"2024-08-25 08:00:00","2024-08-25 11:00:00"
EV-240826,event 20244-08-26,"2024-08-26 08:12:00","2024-08-26 09:36:00"
EV-240827,event 20244-08-27,"2024-08-27 08:00:00","2024-08-27 11:40:00"
EV-240828,event 20244-08-28,"2024-08-28 08:04:00","2024-08-28 10:24:00"
EV-240829,event 20244-08-29,"2024-08-29 08:09:00","2024-08-29 08:27:00"
EV-240830,event 20244-08-30,"2024-08-30 09:20:00","2024-08-30 10:00:00"
EV-240831,event 20244-08-31,"2024-08-31 08:08:00","2024-08-31 10:00:00"
EV-240901,event 20244-09-01,"2024-09-01 08:00:00","2024-09-01 11:25:00"
EV-240902,event 20244-09-02,"2024-09-02 08:00:00","2024-09-02 12:24:00"
EV-240903,event 20244-09-03,"2024-09-03 08:00:00","2024-09-03 13:20:00"
EV-240904,event 20244-09-04,"2024-09-04 08:24:00","2024-09-04 12:00:00"
EV-240905,event 20244-09-05,"2024-09-05 08:00:00","2024-09-05 13:35:00"
EV-240906,event 20244-09-06,"2024-09-06 08:16:00","2024-09-06 10:36:00"
EV-240907,event 20244-09-07,"2024-09-07 08:00:00","2024-09-07 11:30:00"
EV-240908,event 20244-09-08,"2024-09-08 08:16:00","2024-09-08 10:08:00"
EV-240909,event 20244-09-09,"2024-09-09 08:00:00","2024-09-09 12:50:00"
EV-240910,event 20244-09-10,"2024-09-10 08:04:00","2024-09-10 11:50:00"
EV-240911,event 20244-09-11,"2024-09-11 08:00:00","2024-09-11 13:40:00"
EV-240913,event 20244-09-13,"2024-09-13 08:00:00","2024-09-13 10:55:00"
EV-240914,event 20244-09-14,"2024-09-14 08:44:00","2024-09-14 09:08:00"
EV-240915,event 20244-09-15,"2024-09-15 08:00:00","2024-09-15 11:00:00"
EV-240916,event 20244-09-16,"2024-09-16 08:12:00","2024-09-16 09:36:00"
EV-240917,event 20244-09-17,"2024-09-17 08:00:00","2024-09-17 11:40:00"
EV-240918,event 20244-09-18,"2024-09-18 08:04:00","2024-09-18 10:24:00"
EV-240919,event 20244-09-19,"2024-09-19 08:09:00","2024-09-19 08:27:00"
EV-240920,event 20244-09-20,"2024-09-20 09:20:00","2024-09-20 10:00:00"
EV-240921,event 20244-09-21,"2024-09-21 08:08:00","2024-09-21 10:00:00"
EV-240922,event 20244-09-22,"2024-09-22 08:02:00","2024-09-22 08:45:00"
EV-240923,event 20244-09-23,"2024-09-23 08:00:00","2024-09-23 11:55:00"
EV-240924,event 20244-09-24,"2024-09-24 08:00:00","2024-09-24 10:50:00"
EV-240925,event 20244-09-25,"2024-09-25 08:00:00","2024-09-25 12:35:00"
EV-240926,event 20244-09-26,"2024-09-26 08:30:00","2024-09-26 11:02:00"
EV-240927,event 20244-09-27,"2024-09-27 08:00:00","2024-09-27 10:40:00"
EV-240928,event 20244-09-28,"2024-09-28 08:00:00","2024-09-28 08:04:00"
EV-240929,event 20244-09-29,"2024-09-29 08:12:00","2024-09-29 08:48:00"
EV-240930,event 20244-09-30,"2024-09-30 08:21:00","2024-09-30 08:54:00"
EV-241001,event 20244-10-01,"2024-10-01 08:00:00","2024-10-01 13:40:00"
EV-241003,event 20244-10-03,"2024-10-03 08:00:00","2024-10-03 10:55:00"
EV-241004,event 20244-10-04,"2024-10-04 08:44:00","2024-10-04 09:08:00"
EV-241005,event 20244-10-05,"2024-10-05 08:00:00","2024-10-05 11:00:00"
EV-241006,event 20244-10-06,"2024-10-06 08:12:00","2024-10-06 09:36:00"
EV-241007,event 20244-10-07,"2024-10-07 08:00:00","2024-10-07 11:40:00"
EV-241008,event 20244-10-08,"2024-10-08 08:04:00","2024-10-08 10:24:00"
EV-241009,event 20244-10-09,"2024-10-09 08:09:00","2024-10-09 08:27:00"
EV-241010,event 20244-10-10,"2024-10-10 09:20:00","2024-10-10 10:00:00"
EV-241011,event 20244-10-11,"2024-10-11 08:08:00","2024-10-11 10:00:00"
EV-241012,event 20244-10-12,"2024-10-12 08:02:00","2024-10-12 08:45:00"
EV-241013,event 20244-10-13,"2024-10-13 08:00:00","2024-10-13 11:55:00"
EV-241014,event 20244-10-14,"2024-10-14 08:00:00","2024-10-14 10:50:00"
EV-241015,event 20244-10-15,"2024-10-15 08:00:00","2024-10-15 12:35:00"
EV-241016,event 20244-10-16,"2024-10-16 08:30:00","2024-10-16 11:02:00"
EV-241017,event 20244-10-17,"2024-10-17 08:00:00","2024-10-17 10:40:00"
EV-241018,event 20244-10-18,"2024-10-18 08:00:00","2024-10-18 08:04:00"
EV-241019,event 20244-10-19,"2024-10-19 08:12:00","2024-10-19 08:48:00"
EV-241020,event 20244-10-20,"2024-10-20 08:21:00","2024-10-20 08:54:00"
EV-241021,event 20244-10-21,"2024-10-21 08:00:00","2024-10-21 11:25:00"
EV-241022,event 20244-10-22,"2024-10-22 08:00:00","2024-10-22 12:24:00"
EV-241023,event 20244-10-23,"2024-10-23 08:00:00","2024-10-23 13:20:00"
EV-241024,event 20244-10-24,"2024-10-24 08:24:00","2024-10-24 12:00:00"
EV-241025,event 20244-10-25,"2024-10-25 08:00:00","2024-10-25 13:35:00"
EV-241026,event 20244-10-26,"2024-10-26 08:16:00","2024-10-26 10:36:00"
EV-241027,event 20244-10-27,"2024-10-27 08:00:00","2024-10-27 11:30:00"
EV-241028,event 20244-10-28,"2024-10-28 08:16:00","2024-10-28 10:08:00"
EV-241029,event 20244-10-29,"2024-10-29 08:00:00","2024-10-29 12:50:00"
EV-241030,event 20244-10-30,"2024-10-30 08:04:00","2024-10-30 11:50:00"
EV-241031,event 20244-10-31,"2024-10-31 08:00:00","2024-10-31 13:40:00"
EV-241101,event 20244-11-01,"2024-11-01 08:08:00","2024-11-01 10:00:00"
EV-241102,event 20244-11-02,"2024-11-02 08:02:00","2024-11-02 08:45:00"
EV-241103,event 20244-11-03,"2024-11-03 08:00:00","2024-11-03 11:55:00"
EV-241104,event 20244-11-04,"2024-11-04 08:00:00","2024-11-04 10:50:00"
EV-241105,event 20244-11-05,"2024-11-05 08:00:00","2024-11-05 12:35:00"
EV-241106,event 20244-11-06,"2024-11-06 08:30:00","2024-11-06 11:02:00"
EV-241107,event 20244-11-07,"2024-11-07 08:00:00","2024-11-07 10:40:00"
EV-241108,event 20244-11-08,"2024-11-08 08:00:00","2024-11-08 08:04:00"
EV-241109,event 20244-11-09,"2024-11-09 08:12:00","2024-11-09 08:48:00"
EV-241110,event 20244-11-10,"2024-11-10 08:21:00","2024-11-10 08:54:00"
EV-241111,event 20244-11-11,"2024-11-11 08:00:00","2024-11-11 11:25:00"
EV-241112,event 20244-11-12,"2024-11-12 08:00:00","2024-11-12 12:24:00"
EV-241113,event 20244-11-13,"2024-11-13 08:00:00","2024-11-13 13:20:00"
EV-241114,event 20244-11-14,"2024-11-14 08:24:00","2024-11-14 12:00:00"
EV-241115,event 20244-11-15,"2024-11-15 08:00:00","2024-11-15 13:35:00"
EV-241116,event 20244-11-16,"2024-11-16 08:16:00","2024-11-16 10:36:00"
EV-241117,event 20244-11-17,"2024-11-17 08:00:00","2024-11-17 11:30:00"
EV-241118,event 20244-11-18,"2024-11-18 08:16:00","2024-11-18 10:08:00"
EV-241119,event 20244-11-19,"2024-11-19 08:00:00","2024-11-19 12:50:00"
EV-241120,event 20244-11-20,"2024-11-20 08:04:00","2024-11-20 11:50:00"
EV-241121,event 20244-11-21,"2024-11-21 08:00:00","2024-11-21 13:40:00"
EV-241123,event 20244-11-23,"2024-11-23 08:00:00","2024-11-23 10:55:00"
EV-241124,event 20244-11-24,"2024-11-24 08:44:00","2024-11-24 09:08:00"
EV-241125,event 20244-11-25,"2024-11-25 08:00:00","2024-11-25 11:00:00"
EV-241126,event 20244-11-26,"2024-11-26 08:12:00","2024-11-26 09:36:00"
EV-241127,event 20244-11-27,"2024-11-27 08:00:00","2024-11-27 11:40:00"
EV-241128,event 20244-11-28,"2024-11-28 08:04:00","2024-11-28 10:24:00"
EV-241129,event 20244-11-29,"2024-11-29 08:09:00","2024-11-29 08:27:00"
EV-241130,event 20244-11-30,"2024-11-30 09:20:00","2024-11-30 10:00:00"
EV-241201,event 20244-12-01,"2024-12-01 08:00:00","2024-12-01 11:25:00"
EV-241202,event 20244-12-02,"2024-12-02 08:00:00","2024-12-02 12:24:00"
EV-241203,event 20244-12-03,"2024-12-03 08:00:00","2024-12-03 13:20:00"
EV-241204,event 20244-12-04,"2024-12-04 08:16:00","2024-12-04 12:00:00"
EV-241205,event 20244-12-05,"2024-12-05 08:00:00","2024-12-05 13:35:00"
EV-241206,event 20244-12-06,"2024-12-06 08:00:00","2024-12-06 10:36:00"
EV-241207,event 20244-12-07,"2024-12-07 08:00:00","2024-12-07 11:30:00"
EV-241208,event 20244-12-08,"2024-12-08 08:16:00","2024-12-08 10:08:00"
EV-241209,event 20244-12-09,"2024-12-09 08:00:00","2024-12-09 12:50:00"
EV-241210,event 20244-12-10,"2024-12-10 08:00:00","2024-12-10 11:50:00"
EV-241211,event 20244-12-11,"2024-12-11 08:00:00","2024-12-11 13:40:00"
EV-241213,event 20244-12-13,"2024-12-13 08:00:00","2024-12-13 10:55:00"
EV-241214,event 20244-12-14,"2024-12-14 08:44:00","2024-12-14 09:08:00"
EV-241215,event 20244-12-15,"2024-12-15 08:00:00","2024-12-15 11:00:00"
EV-241216,event 20244-12-16,"2024-12-16 08:12:00","2024-12-16 09:36:00"
EV-241217,event 20244-12-17,"2024-12-17 08:00:00","2024-12-17 11:40:00"
EV-241218,event 20244-12-18,"2024-12-18 08:00:00","2024-12-18 10:24:00"
EV-241219,event 20244-12-19,"2024-12-19 08:00:00","2024-12-19 08:27:00"
EV-241220,event 20244-12-20,"2024-12-20 09:20:00","2024-12-20 10:00:00"
EV-241221,event 20244-12-21,"2024-12-21 08:00:00","2024-12-21 10:00:00"
EV-241222,event 20244-12-22,"2024-12-22 08:02:00","2024-12-22 08:45:00"
EV-241223,event 20244-12-23,"2024-12-23 08:00:00","2024-12-23 11:55:00"
EV-241224,event 20244-12-24,"2024-12-24 08:00:00","2024-12-24 10:50:00"
EV-241225,event 20244-12-25,"2024-12-25 08:00:00","2024-12-25 12:35:00"
EV-241226,event 20244-12-26,"2024-12-26 08:30:00","2024-12-26 11:02:00"
EV-241227,event 20244-12-27,"2024-12-27 08:00:00","2024-12-27 10:40:00"
EV-241228,event 20244-12-28,"2024-12-28 08:00:00","2024-12-28 08:04:00"
EV-241229,event 20244-12-29,"2024-12-29 08:00:00","2024-12-29 08:48:00"
EV-241230,event 20244-12-30,"2024-12-30 08:21:00","2024-12-30 08:54:00"
EV-241231,event 20244-12-31,"2024-12-31 08:00:00","2024-12-31 11:25:00"
EV-250101,event 20255-01-01,"2025-01-01 08:08:00","2025-01-01 10:00:00"
EV-250102,event 20255-01-02,"2025-01-02 08:02:00","2025-01-02 08:45:00"
EV-250103,event 20255-01-03,"2025-01-03 08:00:00","2025-01-03 11:55:00"
EV-250104,event 20255-01-04,"2025-01-04 08:00:00","2025-01-04 10:50:00"
EV-250105,event 20255-01-05,"2025-01-05 08:00:00","2025-01-05 12:35:00"
EV-250106,event 20255-01-06,"2025-01-06 08:30:00","2025-01-06 11:02:00"
EV-250107,event 20255-01-07,"2025-01-07 08:00:00","2025-01-07 10:40:00"
EV-250108,event 20255-01-08,"2025-01-08 08:00:00","2025-01-08 08:04:00"
EV-250109,event 20255-01-09,"2025-01-09 08:12:00","2025-01-09 08:48:00"
EV-250110,event 20255-01-10,"2025-01-10 08:21:00","2025-01-10 08:54:00"
EV-250111,event 20255-01-11,"2025-01-11 08:00:00","2025-01-11 11:25:00"
EV-250112,event 20255-01-12,"2025-01-12 08:00:00","2025-01-12 12:24:00"
EV-250113,event 20255-01-13,"2025-01-13 08:00:00","2025-01-13 13:20:00"
EV-250114,event 20255-01-14,"2025-01-14 08:24:00","2025-01-14 12:00:00"
EV-250115,event 20255-01-15,"2025-01-15 08:00:00","2025-01-15 13:35:00"
EV-250116,event 20255-01-16,"2025-01-16 08:16:00","2025-01-16 10:36:00"
EV-250117,event 20255-01-17,"2025-01-17 08:00:00","2025-01-17 11:30:00"
EV-250118,event 20255-01-18,"2025-01-18 08:16:00","2025-01-18 10:08:00"
EV-250119,event 20255-01-19,"2025-01-19 08:00:00","2025-01-19 12:50:00"
EV-250120,event 20255-01-20,"2025-01-20 08:04:00","2025-01-20 11:50:00"
EV-250121,event 20255-01-21,"2025-01-21 08:00:00","2025-01-21 13:40:00"
EV-250123,event 20255-01-23,"2025-01-23 08:00:00","2025-01-23 10:55:00"
EV-250124,event 20255-01-24,"2025-01-24 08:44:00","2025-01-24 09:08:00"
EV-250125,event 20255-01-25,"2025-01-25 08:00:00","2025-01-25 11:00:00"
