"event_id","entry_no","shop_id","mbr_id","entry_dtm","entry_rslt_cd","entry_rslt_dtm"
EV-210211,2,S100,M1650,"2021-02-11 08:00:00",SUCC,"2021-02-11 08:30:00"
EV-210211,3,S100,M1651,"2021-02-11 08:02:00",SUCC,"2021-02-11 08:30:00"
EV-210211,4,S100,M2241,"2021-02-11 08:04:00",SUCC,"2021-02-11 08:30:00"
EV-210211,5,S100,M1116,"2021-02-11 08:06:00",SUCC,"2021-02-11 08:30:00"
EV-210211,6,S100,M2287,"2021-02-11 08:08:00",SUCC,"2021-02-11 08:30:00"
EV-210211,7,S100,M1117,"2021-02-11 08:10:00",SUCC,"2021-02-11 08:30:00"
EV-210211,8,S100,M2063,"2021-02-11 08:12:00",SUCC,"2021-02-11 08:30:00"
EV-210211,9,S100,M1706,"2021-02-11 08:14:00",SUCC,"2021-02-11 08:30:00"
EV-210211,10,S100,M1076,"2021-02-11 08:16:00",SUCC,"2021-02-11 08:30:00"
EV-210211,11,S100,M1707,"2021-02-11 08:18:00",SUCC,"2021-02-11 08:30:00"
EV-210211,12,S100,M1077,"2021-02-11 08:20:00",SUCC,"2021-02-11 08:30:00"
EV-210211,13,S100,M2024,"2021-02-11 08:22:00",SUCC,"2021-02-11 08:30:00"
EV-210211,14,S100,M1034,"2021-02-11 08:24:00",SUCC,"2021-02-11 08:30:00"
EV-210211,15,S100,M2025,"2021-02-11 09:09:00",SUCC,"2021-02-11 09:30:00"
EV-210211,16,S100,M1130,"2021-02-11 09:12:00",SUCC,"2021-02-11 09:30:00"
EV-210211,17,S100,M1131,"2021-02-11 09:15:00",SUCC,"2021-02-11 09:30:00"
EV-210211,18,S100,M1090,"2021-02-11 09:18:00",SUCC,"2021-02-11 09:30:00"
EV-210211,19,S100,M1091,"2021-02-11 09:21:00",SUCC,"2021-02-11 09:30:00"
EV-210211,20,S100,M1006,"2021-02-11 09:24:00",SUCC,"2021-02-11 09:30:00"
EV-210211,21,S100,M1007,"2021-02-11 09:27:00",SUCC,"2021-02-11 09:30:00"
EV-210211,22,S100,M2000,"2021-02-11 09:30:00",SUCC,"2021-02-11 09:30:00"
EV-210211,23,S100,M2001,"2021-02-11 09:33:00",SUCC,"2021-02-11 09:30:00"
EV-210211,24,S100,M1060,"2021-02-11 09:36:00",SUCC,"2021-02-11 09:30:00"
EV-210211,25,S100,M1061,"2021-02-11 09:39:00",SUCC,"2021-02-11 09:30:00"
EV-210211,26,S100,M2007,"2021-02-11 09:42:00",SUCC,"2021-02-11 09:30:00"
EV-210211,27,S050,M0058,"2021-02-11 11:05:00",SUCC,"2021-02-11 11:30:00"
EV-210211,28,S050,M0880,"2021-02-11 11:10:00",SUCC,"2021-02-11 11:30:00"
EV-210211,29,S050,M0881,"2021-02-11 11:15:00",SUCC,"2021-02-11 11:30:00"
EV-210211,30,S050,M0894,"2021-02-11 11:20:00",SUCC,"2021-02-11 11:30:00"
EV-210211,31,S050,M0895,"2021-02-11 11:25:00",SUCC,"2021-02-11 11:30:00"
EV-210212,1,S100,M1033,"2021-02-12 08:00:00",SUCC,"2021-02-12 08:30:00"
EV-210212,2,S100,M1664,"2021-02-12 08:01:00",SUCC,"2021-02-12 08:30:00"
EV-210212,3,S050,M0091,"2021-02-12 08:12:00",SUCC,"2021-02-12 08:30:00"
EV-210212,4,S050,M0102,"2021-02-12 08:14:00",SUCC,"2021-02-12 08:30:00"
EV-210212,5,S050,M0964,"2021-02-12 08:16:00",SUCC,"2021-02-12 08:30:00"
EV-210212,6,S050,M0270,"2021-02-12 08:18:00",SUCC,"2021-02-12 08:30:00"
EV-210212,7,S050,M0965,"2021-02-12 08:18:00",SUCC,"2021-02-12 08:30:00"
EV-210212,8,S050,M0892,"2021-02-12 08:20:00",SUCC,"2021-02-12 08:30:00"
EV-210212,9,S050,M0225,"2021-02-12 08:21:00",SUCC,"2021-02-12 08:30:00"
EV-210212,10,S050,M0893,"2021-02-12 08:22:00",SUCC,"2021-02-12 08:30:00"
EV-210212,11,S050,M0086,"2021-02-12 08:24:00",SUCC,"2021-02-12 08:30:00"
EV-210212,12,S050,M0992,"2021-02-12 08:27:00",SUCC,"2021-02-12 08:30:00"
EV-210212,13,S050,M0993,"2021-02-12 08:30:00",SUCC,"2021-02-12 08:30:00"
EV-210212,14,S050,M0158,"2021-02-12 08:42:00",SUCC,"2021-02-12 08:30:00"
EV-210212,15,S050,M0116,"2021-02-12 08:45:00",SUCC,"2021-02-12 08:30:00"
EV-210212,16,S050,M0256,"2021-02-12 08:48:00",SUCC,"2021-02-12 08:30:00"
EV-210212,17,S050,M0172,"2021-02-12 08:54:00",SUCC,"2021-02-12 08:30:00"
EV-210212,18,S100,M1088,"2021-02-12 11:08:00",SUCC,"2021-02-12 11:30:00"
EV-210212,19,S100,M1089,"2021-02-12 11:12:00",SUCC,"2021-02-12 11:30:00"
EV-210212,20,S100,M1004,"2021-02-12 11:16:00",SUCC,"2021-02-12 11:30:00"
EV-210212,21,S100,M1005,"2021-02-12 11:20:00",SUCC,"2021-02-12 11:30:00"
EV-210212,22,S100,M1188,"2021-02-12 11:24:00",SUCC,"2021-02-12 11:30:00"
EV-210212,23,S100,M1189,"2021-02-12 11:28:00",SUCC,"2021-02-12 11:30:00"
EV-210212,24,S100,M1104,"2021-02-12 11:32:00",SUCC,"2021-02-12 11:30:00"
EV-210212,25,S100,M1105,"2021-02-12 11:36:00",SUCC,"2021-02-12 11:30:00"
EV-210212,26,S100,M2010,"2021-02-12 11:40:00",SUCC,"2021-02-12 11:30:00"
EV-210212,27,S100,M2011,"2021-02-12 11:44:00",SUCC,"2021-02-12 11:30:00"
EV-210212,28,S100,M1160,"2021-02-12 11:48:00",SUCC,"2021-02-12 11:30:00"
EV-210212,29,S100,M1161,"2021-02-12 11:52:00",SUCC,"2021-02-12 11:30:00"
EV-210212,30,S100,M1074,"2021-02-12 11:56:00",SUCC,"2021-02-12 11:30:00"
EV-210212,31,S100,M1075,"2021-02-12 12:00:00",SUCC,"2021-02-12 12:30:00"
EV-210212,32,S100,M2066,"2021-02-12 12:04:00",SUCC,"2021-02-12 12:30:00"
EV-210212,33,S100,M2067,"2021-02-12 12:08:00",SUCC,"2021-02-12 12:30:00"
EV-210212,34,S100,M1032,"2021-02-12 12:12:00",SUCC,"2021-02-12 12:30:00"
EV-210213,1,S100,M1690,"2021-02-13 08:00:00",SUCC,"2021-02-13 08:30:00"
EV-210213,2,S100,M1600,"2021-02-13 08:02:00",SUCC,"2021-02-13 08:30:00"
EV-210213,3,S100,M1776,"2021-02-13 08:03:00",SUCC,"2021-02-13 08:30:00"
EV-210213,4,S100,M1777,"2021-02-13 08:04:00",SUCC,"2021-02-13 08:30:00"
EV-210213,5,S100,M1916,"2021-02-13 08:04:00",SUCC,"2021-02-13 08:30:00"
EV-210213,6,S100,M1790,"2021-02-13 08:05:00",SUCC,"2021-02-13 08:30:00"
EV-210213,7,S100,M1691,"2021-02-13 08:06:00",SUCC,"2021-02-13 08:30:00"
EV-210213,8,S100,M1791,"2021-02-13 08:06:00",SUCC,"2021-02-13 08:30:00"
EV-210213,9,S100,M1917,"2021-02-13 08:08:00",SUCC,"2021-02-13 08:30:00"
EV-210213,10,S100,M2369,"2021-02-13 08:10:00",SUCC,"2021-02-13 08:30:00"
EV-210213,11,S100,M2234,"2021-02-13 08:12:00",SUCC,"2021-02-13 08:30:00"
EV-210213,12,S100,M2235,"2021-02-13 08:14:00",SUCC,"2021-02-13 08:30:00"
EV-210213,13,S100,M2327,"2021-02-13 08:16:00",SUCC,"2021-02-13 08:30:00"
EV-210213,14,S100,M1158,"2021-02-13 08:18:00",SUCC,"2021-02-13 08:30:00"
EV-210213,15,S100,M1159,"2021-02-13 08:20:00",SUCC,"2021-02-13 08:30:00"
EV-210213,16,S100,M1748,"2021-02-13 08:26:00",SUCC,"2021-02-13 08:30:00"
EV-210213,17,S100,M1749,"2021-02-13 08:28:00",SUCC,"2021-02-13 08:30:00"
EV-210213,18,S100,M2245,"2021-02-13 08:30:00",SUCC,"2021-02-13 08:30:00"
EV-210213,19,S100,M1662,"2021-02-13 08:32:00",SUCC,"2021-02-13 08:30:00"
EV-210213,20,S100,M2203,"2021-02-13 08:34:00",SUCC,"2021-02-13 08:30:00"
EV-210213,21,S100,M1663,"2021-02-13 08:36:00",SUCC,"2021-02-13 08:30:00"
EV-210213,22,S050,M0990,"2021-02-13 08:38:00",SUCC,"2021-02-13 08:30:00"
EV-210213,23,S100,M1902,"2021-02-13 08:38:00",SUCC,"2021-02-13 08:30:00"
EV-210213,24,S100,M1903,"2021-02-13 08:40:00",SUCC,"2021-02-13 08:30:00"
EV-210213,25,S050,M0991,"2021-02-13 08:42:00",SUCC,"2021-02-13 08:30:00"
EV-210213,26,S100,M1186,"2021-02-13 08:42:00",SUCC,"2021-02-13 08:30:00"
EV-210213,27,S100,M1187,"2021-02-13 08:44:00",SUCC,"2021-02-13 08:30:00"
EV-210213,28,S050,M0227,"2021-02-13 08:46:00",SUCC,"2021-02-13 08:30:00"
EV-210213,29,S050,M0273,"2021-02-13 08:50:00",SUCC,"2021-02-13 08:30:00"
EV-210213,30,S100,M1102,"2021-02-13 08:50:00",SUCC,"2021-02-13 08:30:00"
EV-210213,31,S100,M1103,"2021-02-13 08:52:00",SUCC,"2021-02-13 08:30:00"
EV-210213,32,S050,M0100,"2021-02-13 08:54:00",SUCC,"2021-02-13 08:30:00"
EV-210213,33,S050,M0284,"2021-02-13 08:58:00",SUCC,"2021-02-13 08:30:00"
EV-210213,34,S050,M0105,"2021-02-13 09:02:00",SUCC,"2021-02-13 09:30:00"
EV-210213,35,S050,M0962,"2021-02-13 09:06:00",SUCC,"2021-02-13 09:30:00"
EV-210213,36,S050,M0062,"2021-02-13 09:10:00",SUCC,"2021-02-13 09:30:00"
EV-210213,37,S050,M0963,"2021-02-13 09:14:00",SUCC,"2021-02-13 09:30:00"
EV-210213,38,S050,M0198,"2021-02-13 09:18:00",SUCC,"2021-02-13 09:30:00"
EV-210213,39,S050,M0200,"2021-02-13 09:22:00",SUCC,"2021-02-13 09:30:00"
EV-210213,40,S050,M0156,"2021-02-13 09:26:00",SUCC,"2021-02-13 09:30:00"
EV-210213,41,S050,M0114,"2021-02-13 09:30:00",SUCC,"2021-02-13 09:30:00"
EV-210213,42,S050,M0076,"2021-02-13 09:33:00",SUCC,"2021-02-13 09:30:00"
EV-210213,43,S050,M0161,"2021-02-13 09:34:00",SUCC,"2021-02-13 09:30:00"
EV-210213,44,S050,M0298,"2021-02-13 09:38:00",SUCC,"2021-02-13 09:30:00"
EV-210213,45,S050,M0119,"2021-02-13 09:42:00",SUCC,"2021-02-13 09:30:00"
EV-210213,46,S050,M0259,"2021-02-13 09:50:00",SUCC,"2021-02-13 09:30:00"
EV-210213,47,S050,M0214,"2021-02-13 09:54:00",SUCC,"2021-02-13 09:30:00"
EV-210213,48,S050,M0170,"2021-02-13 09:58:00",SUCC,"2021-02-13 09:30:00"
EV-210213,49,S050,M0175,"2021-02-13 10:02:00",SUCC,"2021-02-13 10:30:00"
EV-210213,50,S050,M0132,"2021-02-13 10:06:00",SUCC,"2021-02-13 10:30:00"
EV-210213,51,S050,M0268,"2021-02-13 10:10:00",SUCC,"2021-02-13 10:30:00"
EV-210214,1,S020,M1819,"2021-02-14 08:08:00",SUCC,"2021-02-14 08:30:00"
EV-210214,2,S100,M1774,"2021-02-14 09:12:00",SUCC,"2021-02-14 09:30:00"
EV-210214,3,S100,M1775,"2021-02-14 09:14:00",SUCC,"2021-02-14 09:30:00"
EV-210214,4,S100,M1788,"2021-02-14 09:16:00",SUCC,"2021-02-14 09:30:00"
EV-210214,5,S100,M1789,"2021-02-14 09:18:00",SUCC,"2021-02-14 09:30:00"
EV-210214,6,S100,M1796,"2021-02-14 09:20:00",SUCC,"2021-02-14 09:30:00"
EV-210214,7,S100,M1174,"2021-02-14 09:36:00",SUCC,"2021-02-14 09:30:00"
EV-210214,8,S100,M1175,"2021-02-14 09:39:00",SUCC,"2021-02-14 09:30:00"
EV-210214,9,S100,M1134,"2021-02-14 09:42:00",SUCC,"2021-02-14 09:30:00"
EV-210214,10,S100,M1900,"2021-02-14 09:45:00",SUCC,"2021-02-14 09:30:00"
EV-210214,11,S100,M1901,"2021-02-14 09:48:00",SUCC,"2021-02-14 09:30:00"
EV-210214,12,S100,M1914,"2021-02-14 09:57:00",SUCC,"2021-02-14 09:30:00"
EV-210214,13,S100,M1915,"2021-02-14 10:00:00",SUCC,"2021-02-14 10:30:00"
EV-210214,14,S100,M1064,"2021-02-14 10:03:00",SUCC,"2021-02-14 10:30:00"
EV-210214,15,S100,M1120,"2021-02-14 10:12:00",SUCC,"2021-02-14 10:30:00"
EV-210215,1,S100,M2500,"2021-02-15 08:00:00",SUCC,"2021-02-15 08:30:00"
EV-210215,2,S100,M2098,"2021-02-15 08:02:00",SUCC,"2021-02-15 08:30:00"
EV-210215,3,S100,M1468,"2021-02-15 08:04:00",SUCC,"2021-02-15 08:30:00"
EV-210215,4,S100,M2099,"2021-02-15 08:06:00",SUCC,"2021-02-15 08:30:00"
EV-210215,5,S100,M1469,"2021-02-15 08:08:00",SUCC,"2021-02-15 08:30:00"
EV-210215,6,S100,M1426,"2021-02-15 08:10:00",SUCC,"2021-02-15 08:30:00"
EV-210215,7,S100,M1652,"2021-02-15 08:12:00",SUCC,"2021-02-15 08:30:00"
EV-210215,8,S100,M1427,"2021-02-15 08:14:00",SUCC,"2021-02-15 08:30:00"
EV-210215,9,S100,M1382,"2021-02-15 08:16:00",SUCC,"2021-02-15 08:30:00"
EV-210215,10,S100,M1383,"2021-02-15 08:18:00",SUCC,"2021-02-15 08:30:00"
EV-210215,11,S100,M2374,"2021-02-15 08:20:00",SUCC,"2021-02-15 08:30:00"
EV-210215,12,S100,M2375,"2021-02-15 08:22:00",SUCC,"2021-02-15 08:30:00"
EV-210215,13,S050,M0057,"2021-02-15 08:24:00",SUCC,"2021-02-15 08:30:00"
EV-210215,14,S100,M1340,"2021-02-15 08:24:00",SUCC,"2021-02-15 08:30:00"
EV-210215,15,S050,M0104,"2021-02-15 08:26:00",SUCC,"2021-02-15 08:30:00"
EV-210215,16,S100,M1341,"2021-02-15 08:26:00",SUCC,"2021-02-15 08:30:00"
EV-210215,17,S050,M0071,"2021-02-15 08:28:00",SUCC,"2021-02-15 08:30:00"
EV-210215,18,S100,M2332,"2021-02-15 08:28:00",SUCC,"2021-02-15 08:30:00"
EV-210215,19,S050,M0272,"2021-02-15 08:30:00",SUCC,"2021-02-15 08:30:00"
EV-210215,20,S050,M0882,"2021-02-15 08:30:00",SUCC,"2021-02-15 08:30:00"
EV-210215,21,S100,M1972,"2021-02-15 08:30:00",SUCC,"2021-02-15 08:30:00"
EV-210215,22,S050,M0976,"2021-02-15 08:32:00",SUCC,"2021-02-15 08:30:00"
EV-210215,23,S100,M2333,"2021-02-15 08:32:00",SUCC,"2021-02-15 08:30:00"
EV-210215,24,S050,M0184,"2021-02-15 08:33:00",SUCC,"2021-02-15 08:30:00"
EV-210215,25,S050,M0977,"2021-02-15 08:34:00",SUCC,"2021-02-15 08:30:00"
EV-210215,26,S100,M1973,"2021-02-15 08:34:00",SUCC,"2021-02-15 08:30:00"
EV-210215,27,S050,M0232,"2021-02-15 08:36:00",SUCC,"2021-02-15 08:30:00"
EV-210215,28,S050,M0896,"2021-02-15 08:36:00",SUCC,"2021-02-15 08:30:00"
EV-210215,29,S100,M1794,"2021-02-15 08:36:00",SUCC,"2021-02-15 08:30:00"
EV-210215,30,S100,M1930,"2021-02-15 08:38:00",SUCC,"2021-02-15 08:30:00"
EV-210215,31,S050,M0233,"2021-02-15 08:39:00",SUCC,"2021-02-15 08:30:00"
EV-210215,32,S100,M1931,"2021-02-15 08:40:00",SUCC,"2021-02-15 08:30:00"
EV-210215,33,S050,M0189,"2021-02-15 08:42:00",SUCC,"2021-02-15 08:30:00"
EV-210215,34,S100,M1482,"2021-02-15 08:42:00",SUCC,"2021-02-15 08:30:00"
EV-210215,35,S100,M1708,"2021-02-15 08:44:00",SUCC,"2021-02-15 08:30:00"
EV-210215,36,S100,M1483,"2021-02-15 08:46:00",SUCC,"2021-02-15 08:30:00"
EV-210215,37,S100,M1438,"2021-02-15 08:48:00",SUCC,"2021-02-15 08:30:00"
EV-210215,38,S100,M1078,"2021-02-15 08:50:00",SUCC,"2021-02-15 08:30:00"
EV-210215,39,S050,M0160,"2021-02-15 08:51:00",SUCC,"2021-02-15 08:30:00"
EV-210215,40,S100,M1799,"2021-02-15 08:52:00",SUCC,"2021-02-15 08:30:00"
EV-210215,41,S100,M1439,"2021-02-15 08:54:00",SUCC,"2021-02-15 08:30:00"
EV-210215,42,S050,M0118,"2021-02-15 09:00:00",SUCC,"2021-02-15 09:30:00"
EV-210215,43,S050,M0258,"2021-02-15 09:09:00",SUCC,"2021-02-15 09:30:00"
EV-210215,44,S050,M0127,"2021-02-15 09:12:00",SUCC,"2021-02-15 09:30:00"
EV-210215,45,S050,M0174,"2021-02-15 09:15:00",SUCC,"2021-02-15 09:30:00"
EV-210215,46,S100,M1762,"2021-02-15 10:42:00",SUCC,"2021-02-15 10:30:00"
EV-210215,47,S100,M1763,"2021-02-15 10:45:00",SUCC,"2021-02-15 10:30:00"
EV-210215,48,S100,M1172,"2021-02-15 10:52:00",SUCC,"2021-02-15 10:30:00"
EV-210215,49,S100,M1173,"2021-02-15 10:56:00",SUCC,"2021-02-15 10:30:00"
EV-210215,50,S100,M1986,"2021-02-15 11:00:00",SUCC,"2021-02-15 11:30:00"
EV-210215,51,S100,M1987,"2021-02-15 11:04:00",SUCC,"2021-02-15 11:30:00"
EV-210215,52,S100,M1092,"2021-02-15 11:16:00",SUCC,"2021-02-15 11:30:00"
EV-210215,53,S100,M1008,"2021-02-15 11:20:00",SUCC,"2021-02-15 11:30:00"
EV-210215,54,S100,M2002,"2021-02-15 11:24:00",SUCC,"2021-02-15 11:30:00"
EV-210216,1,S100,M2028,"2021-02-16 08:18:00",SUCC,"2021-02-16 08:30:00"
EV-210216,2,S100,M2029,"2021-02-16 08:20:00",SUCC,"2021-02-16 08:30:00"
EV-210216,3,S100,M1984,"2021-02-16 08:22:00",SUCC,"2021-02-16 08:30:00"
EV-210216,4,S100,M1985,"2021-02-16 08:24:00",SUCC,"2021-02-16 08:30:00"
EV-210216,5,S100,M1760,"2021-02-16 08:26:00",SUCC,"2021-02-16 08:30:00"
EV-210216,6,S100,M1761,"2021-02-16 08:28:00",SUCC,"2021-02-16 08:30:00"
EV-210216,7,S100,M1992,"2021-02-16 08:30:00",SUCC,"2021-02-16 08:30:00"
EV-210216,8,S100,M1106,"2021-02-16 08:32:00",SUCC,"2021-02-16 08:30:00"
EV-210216,9,S100,M1970,"2021-02-16 08:34:00",SUCC,"2021-02-16 08:30:00"
EV-210216,10,S050,M0099,"2021-02-16 08:36:00",SUCC,"2021-02-16 08:30:00"
EV-210216,11,S100,M1971,"2021-02-16 08:36:00",SUCC,"2021-02-16 08:30:00"
EV-210216,12,S050,M0994,"2021-02-16 08:38:00",SUCC,"2021-02-16 08:30:00"
EV-210216,13,S100,M1162,"2021-02-16 08:38:00",SUCC,"2021-02-16 08:30:00"
EV-210216,14,S050,M0059,"2021-02-16 08:39:00",SUCC,"2021-02-16 08:30:00"
EV-210216,15,S100,M1928,"2021-02-16 08:40:00",SUCC,"2021-02-16 08:30:00"
EV-210216,16,S050,M0966,"2021-02-16 08:42:00",SUCC,"2021-02-16 08:30:00"
EV-210216,17,S100,M1929,"2021-02-16 08:42:00",SUCC,"2021-02-16 08:30:00"
EV-210216,18,S050,M0073,"2021-02-16 08:45:00",SUCC,"2021-02-16 08:30:00"
EV-210216,19,S050,M0085,"2021-02-16 08:48:00",SUCC,"2021-02-16 08:30:00"
EV-210216,20,S050,M0286,"2021-02-16 08:50:00",SUCC,"2021-02-16 08:30:00"
EV-210216,21,S050,M0202,"2021-02-16 08:58:00",SUCC,"2021-02-16 08:30:00"
EV-210216,22,S050,M0216,"2021-02-16 09:06:00",SUCC,"2021-02-16 09:30:00"
EV-210216,23,S050,M0129,"2021-02-16 09:10:00",SUCC,"2021-02-16 09:30:00"
EV-210217,1,S050,M0169,"2021-02-17 08:00:00",SUCC,"2021-02-17 08:30:00"
EV-210217,2,S100,M1798,"2021-02-17 08:00:00",SUCC,"2021-02-17 08:30:00"
EV-210217,3,S050,M0131,"2021-02-17 08:02:00",SUCC,"2021-02-17 08:30:00"
EV-210217,4,S100,M2294,"2021-02-17 08:02:00",SUCC,"2021-02-17 08:30:00"
EV-210217,5,S050,M0267,"2021-02-17 08:04:00",SUCC,"2021-02-17 08:30:00"
EV-210217,6,S050,M0087,"2021-02-17 08:06:00",SUCC,"2021-02-17 08:30:00"
EV-210217,7,S100,M1778,"2021-02-17 08:34:00",SUCC,"2021-02-17 08:30:00"
EV-210217,8,S100,M1792,"2021-02-17 08:36:00",SUCC,"2021-02-17 08:30:00"
EV-210217,9,S100,M2026,"2021-02-17 08:36:00",SUCC,"2021-02-17 08:30:00"
EV-210217,10,S100,M2027,"2021-02-17 08:39:00",SUCC,"2021-02-17 08:30:00"
EV-210217,11,S100,M1990,"2021-02-17 08:42:00",SUCC,"2021-02-17 08:30:00"
EV-210217,12,S100,M1904,"2021-02-17 08:45:00",SUCC,"2021-02-17 08:30:00"
EV-210217,13,S100,M1995,"2021-02-17 08:48:00",SUCC,"2021-02-17 08:30:00"
EV-210217,14,S100,M1958,"2021-02-17 08:51:00",SUCC,"2021-02-17 08:30:00"
EV-210217,15,S100,M1959,"2021-02-17 08:57:00",SUCC,"2021-02-17 08:30:00"
EV-210217,16,S100,M1918,"2021-02-17 09:00:00",SUCC,"2021-02-17 09:30:00"
EV-210217,17,S100,M2056,"2021-02-17 09:03:00",SUCC,"2021-02-17 09:30:00"
EV-210217,18,S100,M2057,"2021-02-17 09:06:00",SUCC,"2021-02-17 09:30:00"
EV-210217,19,S100,M2014,"2021-02-17 09:09:00",SUCC,"2021-02-17 09:30:00"
EV-210217,20,S100,M2015,"2021-02-17 09:12:00",SUCC,"2021-02-17 09:30:00"
EV-210218,1,S050,M0101,"2021-02-18 08:16:00",SUCC,"2021-02-18 08:30:00"
EV-210218,2,S050,M0064,"2021-02-18 08:18:00",SUCC,"2021-02-18 08:30:00"
EV-210218,3,S050,M0065,"2021-02-18 08:20:00",SUCC,"2021-02-18 08:30:00"
EV-210218,4,S050,M0281,"2021-02-18 08:21:00",SUCC,"2021-02-18 08:30:00"
EV-210218,5,S050,M0078,"2021-02-18 08:22:00",SUCC,"2021-02-18 08:30:00"
EV-210218,6,S050,M0079,"2021-02-18 08:24:00",SUCC,"2021-02-18 08:30:00"
EV-210218,7,S050,M0980,"2021-02-18 08:26:00",SUCC,"2021-02-18 08:30:00"
EV-210218,8,S050,M0199,"2021-02-18 08:27:00",SUCC,"2021-02-18 08:30:00"
EV-210218,9,S050,M0089,"2021-02-18 08:28:00",SUCC,"2021-02-18 08:30:00"
EV-210218,10,S050,M0157,"2021-02-18 08:36:00",SUCC,"2021-02-18 08:30:00"
EV-210218,11,S050,M0295,"2021-02-18 08:39:00",SUCC,"2021-02-18 08:30:00"
EV-210218,12,S050,M0115,"2021-02-18 08:42:00",SUCC,"2021-02-18 08:30:00"
EV-210218,13,S050,M0211,"2021-02-18 08:45:00",SUCC,"2021-02-18 08:30:00"
EV-210218,14,S050,M0171,"2021-02-18 08:57:00",SUCC,"2021-02-18 08:30:00"
EV-210218,15,S100,M1009,"2021-02-18 08:57:00",SUCC,"2021-02-18 08:30:00"
EV-210218,16,S050,M0269,"2021-02-18 09:00:00",SUCC,"2021-02-18 09:30:00"
EV-210218,17,S050,M0134,"2021-02-18 09:03:00",SUCC,"2021-02-18 09:30:00"
EV-210218,18,S100,M1110,"2021-02-18 09:06:00",SUCC,"2021-02-18 09:30:00"
EV-210218,19,S100,M1124,"2021-02-18 09:21:00",SUCC,"2021-02-18 09:30:00"
EV-210218,20,S100,M1176,"2021-02-18 09:32:00",SUCC,"2021-02-18 09:30:00"
EV-210218,21,S100,M1956,"2021-02-18 09:40:00",SUCC,"2021-02-18 09:30:00"
EV-210218,22,S100,M1957,"2021-02-18 09:44:00",SUCC,"2021-02-18 09:30:00"
EV-210218,23,S100,M2012,"2021-02-18 09:52:00",SUCC,"2021-02-18 09:30:00"
EV-210218,24,S100,M2013,"2021-02-18 09:56:00",SUCC,"2021-02-18 09:30:00"
EV-210218,25,S100,M2068,"2021-02-18 10:00:00",SUCC,"2021-02-18 10:30:00"
EV-210218,26,S100,M2069,"2021-02-18 10:04:00",SUCC,"2021-02-18 10:30:00"
EV-210219,1,S050,M0758,"2021-02-19 08:00:00",SUCC,"2021-02-19 08:30:00"
EV-210219,2,S100,M1057,"2021-02-19 08:00:00",SUCC,"2021-02-19 08:30:00"
EV-210219,3,S050,M0533,"2021-02-19 08:02:00",SUCC,"2021-02-19 08:30:00"
EV-210219,4,S100,M1645,"2021-02-19 08:02:00",SUCC,"2021-02-19 08:30:00"
EV-210219,5,S050,M0173,"2021-02-19 08:04:00",SUCC,"2021-02-19 08:30:00"
EV-210219,6,S100,M1108,"2021-02-19 08:04:00",SUCC,"2021-02-19 08:30:00"
EV-210219,7,S100,M1764,"2021-02-19 08:05:00",SUCC,"2021-02-19 08:30:00"
EV-210219,8,S050,M0581,"2021-02-19 08:06:00",SUCC,"2021-02-19 08:30:00"
EV-210219,9,S100,M1793,"2021-02-19 08:06:00",SUCC,"2021-02-19 08:30:00"
EV-210219,10,S100,M2280,"2021-02-19 08:06:00",SUCC,"2021-02-19 08:30:00"
EV-210219,11,S050,M0763,"2021-02-19 08:08:00",SUCC,"2021-02-19 08:30:00"
EV-210219,12,S100,M1470,"2021-02-19 08:08:00",SUCC,"2021-02-19 08:30:00"
EV-210219,13,S050,M0449,"2021-02-19 08:10:00",SUCC,"2021-02-19 08:30:00"
EV-210219,14,S100,M2281,"2021-02-19 08:10:00",SUCC,"2021-02-19 08:30:00"
EV-210219,15,S100,M2236,"2021-02-19 08:12:00",SUCC,"2021-02-19 08:30:00"
EV-210219,16,S100,M2237,"2021-02-19 08:14:00",SUCC,"2021-02-19 08:30:00"
EV-210219,17,S100,M1428,"2021-02-19 08:16:00",SUCC,"2021-02-19 08:30:00"
EV-210219,18,S100,M1113,"2021-02-19 08:18:00",SUCC,"2021-02-19 08:30:00"
EV-210219,19,S100,M1068,"2021-02-19 08:20:00",SUCC,"2021-02-19 08:30:00"
EV-210219,20,S100,M1701,"2021-02-19 08:22:00",SUCC,"2021-02-19 08:30:00"
EV-210219,21,S100,M1026,"2021-02-19 08:24:00",SUCC,"2021-02-19 08:30:00"
EV-210219,22,S100,M1974,"2021-02-19 08:28:00",SUCC,"2021-02-19 08:30:00"
EV-210219,23,S100,M1614,"2021-02-19 08:30:00",SUCC,"2021-02-19 08:30:00"
EV-210219,24,S100,M1932,"2021-02-19 08:32:00",SUCC,"2021-02-19 08:30:00"
EV-210219,25,S100,M1122,"2021-02-19 08:34:00",SUCC,"2021-02-19 08:30:00"
EV-210219,26,S100,M1484,"2021-02-19 08:36:00",SUCC,"2021-02-19 08:30:00"
EV-210219,27,S100,M1988,"2021-02-19 08:42:00",SUCC,"2021-02-19 08:30:00"
EV-210219,28,S100,M1994,"2021-02-19 08:46:00",SUCC,"2021-02-19 08:30:00"
EV-210219,29,S050,M0092,"2021-02-19 09:42:00",SUCC,"2021-02-19 09:30:00"
EV-210219,30,S050,M0093,"2021-02-19 09:45:00",SUCC,"2021-02-19 09:30:00"
EV-210219,31,S050,M0103,"2021-02-19 09:48:00",SUCC,"2021-02-19 09:30:00"
